rsi,macd,macd_signal
40.67514995151769,-2.278004199012557,0.8287724529775897
49.881239038568964,-1.9455889549558663,0.2739001713908985
51.89120052402678,-1.423661467960386,-0.06561215647935842
47.924104694899064,-1.4572093175455905,-0.3439315886926049
46.428345979918575,-1.6463740507813327,-0.6044200811103505
47.701802221780035,-1.6457894508858857,-0.8126939550654576
53.41574911893609,-1.003556052667122,-0.8508663745857905
48.31999942823413,-1.0473497600151802,-0.8901630516716685
52.141088188402904,-0.6357653454301584,-0.8392835104233665
50.165887712103434,-0.5206406292119254,-0.7755549341810782
50.35411680277397,-0.4045669554886899,-0.7013573384426006
45.57828981476514,-0.822747787124456,-0.7256354281789718
43.63364524723775,-1.3651658428262579,-0.853541511108429
40.72367234953071,-2.1231837970903484,-1.107469968304813
43.00008593456424,-2.499030527102491,-1.3857820800643488
40.91121356380815,-3.0043345973159745,-1.709492583514674
37.82431120973951,-3.73932400164486,-2.1154588671407115
34.185785880380394,-4.761559871114557,-2.6446790679354804
37.86122565149201,-5.228991850088093,-3.161541624366003
42.605013760282404,-5.15192013161905,-3.559617325816613
38.27422857996453,-5.560916134167584,-3.9598770874868077
42.71678406317952,-5.443851279934478,-4.256671925976342
39.870283675400046,-5.634710994937777,-4.532279739768629
39.46383602071276,-5.769490418431104,-4.779721875501124
35.250575840581035,-6.347799192752859,-5.093337338951471
32.97048936652138,-7.052425164739972,-5.485154904109171
30.788829781480217,-7.853571722111752,-5.958838267709688
32.96336419735297,-8.241779746011446,-6.4154265633700405
32.71606241536584,-8.485512189283142,-6.8294436885526615
32.159287024844545,-8.651564534418725,-7.193867857725875
33.76437837744942,-8.588140422665475,-7.472722370713795
31.372975324451644,-8.724567224879706,-7.7230913415469775
38.1570253003523,-8.323596004678564,-7.843192274173296
42.28516593782993,-7.640173014439142,-7.802588422226465
41.2087265976714,-7.117375252690991,-7.665545788319371
43.15365378248433,-6.502221732772185,-7.432880977209935
47.57181682892144,-5.65180547947088,-7.0766658776621245
45.75555129610394,-5.060718039084136,-6.673476309946527
46.92767171672642,-4.464957588193286,-6.23177256559588
42.16756067889852,-4.311071678370624,-5.847632388150829
46.416377257462266,-3.877331188585117,-5.453572148237686
42.31031565508698,-3.8171945519886634,-5.126296628987882
44.80969938203243,-3.5726180469402777,-4.815560912578361
43.56690059241502,-3.4344157361822596,-4.539331877299141
50.38611758121147,-2.8538365384523843,-4.202232809529789
55.3414322945692,-1.997099713581946,-3.761206190340221
26.86728318533703,-4.942310466591351,-3.997427045590447
26.267483707613152,-7.343460652378312,-4.66663376694802
25.59326306446664,-9.30534799848057,-5.59437661325453
27.95217505382415,-10.541751497580876,-6.583851590119799
27.051310293645102,-11.58016732738787,-7.583114737573414
29.804970559809064,-12.047186369802034,-8.475929064019137
28.434223504244358,-12.530267541268373,-9.286796759468984
29.668160665422846,-12.67581241872756,-9.9645998913207
30.72678575696881,-12.571201568660221,-10.485920226788606
29.852639776106187,-12.479997038622734,-10.884735589155431
30.082150404556998,-12.251959335161757,-11.158180338356697
33.50545404125984,-11.723873278773127,-11.271318926439983
36.908065925958994,-10.961938353924218,-11.209442811936832
36.76496365199946,-10.255215112473657,-11.018597272044197
39.350697783878765,-9.429888184129496,-10.700855454461257
37.33378099234626,-8.86565895896949,-10.333816155362904
39.016843068647596,-8.227637099268975,-9.91258034414412
39.92217996331157,-7.584541487261234,-9.446972572767542
38.85999079362877,-7.078816532129693,-8.973341364639973
34.59564238205441,-6.965683686575012,-8.57180982902698
38.48552904481782,-6.603021956450114,-8.178052254511607
36.962237518761135,-6.368879325082169,-7.81621766862572
32.645787585958686,-6.501344450647657,-7.553243025030108
34.94728335767918,-6.421750523946578,-7.326944524813403
34.94728335767918,-6.286208267711295,-7.118797273392982
38.40388453153461,-5.953618656498911,-6.885761550014168
34.63425238457326,-5.919554218580387,-6.692520083727413
39.002752776379886,-5.625976049629067,-6.479211276907744
37.38819860508013,-5.451509096181397,-6.273670840762476
35.23122069991555,-5.417023487683288,-6.102341370146639
36.663874881544324,-5.268443327319439,-5.935561761581199
35.955831119126614,-5.14145381903073,-5.776740173071106
37.1366953493787,-4.93869618354492,-5.60913137516587
35.63314443388988,-4.818487823166642,-5.451002664766024
37.354627927535624,-4.6095668818655255,-5.282715508185925
37.49864192111493,-4.388565382192397,-5.10388548298722
37.83211331923875,-4.155033547608689,-4.914115095911514
36.8072076669807,-3.974972611138732,-4.726286598956958
36.18716201109428,-3.818116064204844,-4.544652492006535
41.388721025734476,-3.5073239996360854,-4.337186793532446
48.702990502181386,-2.989326524550748,-4.067614739736106
45.6951181087929,-2.664293442651392,-3.786950480319163
46.92091744563947,-2.3393895358339307,-3.497438291422117
49.8238660386311,-1.96324670814694,-3.1905999747670815
55.58355165843545,-1.4371718806640033,-2.839914355946466
59.0605131058888,-0.8650372223151024,-2.4449389292201933
60.36008114523749,-0.35108514272761226,-2.026168171921677
62.640696550424195,0.15529993549879606,-1.5898745504375826
64.62223629469639,0.6404130317103878,-1.1438170340079887
65.16805656144687,1.0379185853609414,-0.7074699101342028
67.6637669578949,1.4523982232881778,-0.2754962834497267
71.48382493217656,1.9600116350740322,0.1716053002550251
68.02223135260529,2.2556060558740683,0.5884054513788337
56.28186947599433,2.14240389489548,0.899205140082163
62.48744351759205,2.313286487919143,1.1820214096495592
55.104992015610236,2.1719177333032746,1.3800006743803022
54.13368131516312,2.0013078231819748,1.5042621041406368
52.56881754681523,1.7897894283783131,1.561367568988172
53.09784399124961,1.6236164475107415,1.5738173446926862
50.34056301501523,1.3839810186542536,1.5358500794849996
46.61336847130319,1.0504321097934195,1.4387664855466837
57.81780614268877,1.2102962739646443,1.3930724432302761
56.135471942181965,1.2643175276718495,1.367321460118591
58.15686178861008,1.3807807033379333,1.3700133087624595
48.6695688295266,1.1084851207020918,1.3177076711503861
41.19921755448447,0.5235414577172932,1.1588744284637678
43.89881509868479,0.1637874031540747,0.9598570234018292
40.731935348245344,-0.2842681940467884,0.7110319799121058
37.222466480346874,-0.8314995799557607,0.4025256679385325
46.30934224166002,-0.8870056563236943,0.14461940308608712
23.765175294269298,-3.134060210101147,-0.5111165195513597
23.11026259090829,-4.978515370922786,-1.404596289825645
22.256012746979764,-6.521623939989048,-2.4280018198583257
24.291091691183084,-7.551790209884402,-3.452759497863541
23.502123418369592,-8.397284692453297,-4.441664536781492
23.72445505358725,-8.953643222187296,-5.344060273862653
23.475760904942362,-9.322600552067932,-6.139768329503709
22.9574298068801,-9.575628653232894,-6.826940394249546
22.207368584865748,-9.764461169493387,-7.414444549298315
23.030652292517303,-9.77081757203943,-7.885719153846539
27.50944333294838,-9.500118826774479,-8.208599088432127
27.048662631201154,-9.224441817501102,-8.411767634245923
25.89747619268732,-9.013419182685762,-8.532097943933891
25.89747619268732,-8.745371030819769,-8.574752561311067
24.84871620132995,-8.529830501228812,-8.565768149294616
26.372589633857245,-8.219081305666336,-8.49643078056896
28.788487728276877,-7.812550382582732,-8.359654700971715
27.135270470655485,-7.524669455578962,-8.192657651893166
26.72754735484658,-7.242886171395625,-8.002703355793658
26.72754735484658,-6.9395757787004655,-7.79007784037502
26.934021310715394,-6.618069621703398,-7.555676196640696
29.60435205970792,-6.230928676800243,-7.290726692672606
30.515939782479307,-5.836662367525118,-6.999913827643109
33.9778427860292,-5.386263836126947,-6.677183829339877
40.1602148470669,-4.827618105417532,-6.307270684555409
40.02641074313876,-4.339703437705964,-5.91375723518552
38.177161321990894,-3.972594185935293,-5.525524625335475
37.87471988691966,-3.65007161903878,-5.150434024076136
35.00329213377239,-3.45550184019919,-4.811447587300748
35.5505421150541,-3.2533118215619155,-4.499820434152982
32.95329642049464,-3.147968509848244,-4.229450049292034
34.36986638566198,-3.0048309464275818,-3.984526228719144
38.351736666553556,-2.7882436138737567,-3.745269705750067
37.29936094998569,-2.617091218125047,-3.5196340082250632
34.93574897677067,-2.522574768827628,-3.320222160345576
33.61727158282865,-2.4596621687361697,-3.148110162023695
35.90952931409146,-2.3472416168840446,-2.987936452995765
35.51927492286849,-2.242784015098092,-2.83890596541623
34.55488953861058,-2.1601145662333323,-2.703147685579651
39.200020566673786,-2.0061129801856303,-2.563740744500847
37.0332923387382,-1.9120534699752092,-2.4334032895957196
34.826483565928854,-1.8692199110356995,-2.3205666138837158
33.304486799009425,-1.8518520809715753,-2.2268237073012878
30.108626817722538,-1.9016994838447339,-2.161798862609977
33.7268034241889,-1.8744095632029705,-2.1043210027285757
32.528601638700195,-1.8611834480197835,-2.0556934917868173
34.62423927564248,-1.804881694551252,-2.0055311323397045
26.83530160093474,-1.954789076368769,-1.9953827211455175
26.83530160093474,-2.0499610811959528,-2.0062983931556047
31.796461722937337,-2.041335602571145,-2.0133058350387127
32.648958499858665,-2.000944294787363,-2.010833526988443
33.948421660346014,-1.9313392041329749,-1.9949346624173494
32.593945786224836,-1.8851091279321572,-1.972969555520311
30.652998402766954,-1.8720786223283028,-1.9527913688819094
29.374704879232937,-1.870848697740339,-1.9364028346535955
30.925764181338224,-1.8334081733738152,-1.9158039023976394
29.992401444011378,-1.803123908717719,-1.8932679036616555
33.28820209449454,-1.7285351098137376,-1.8603213448920721
31.92518819152542,-1.6759252518711456,-1.8234421262878868
39.73177042535844,-1.5406220839460811,-1.7668781178195259
38.176901821967505,-1.4417877263529828,-1.7018600395262173
39.16929295838796,-1.3383501216706097,-1.6291580559550958
39.16929295838796,-1.2420574100628183,-1.5517379267766405
39.82279996582215,-1.1468758564092738,-1.4707655127031674
39.82279996582216,-1.0592336037586687,-1.3884591309142678
52.43687386421886,-0.8596365841177818,-1.2826946215549706
56.938412071630694,-0.6384179894234379,-1.153839295128664
51.67182759008011,-0.5128658939857225,-1.0256446149000757
52.96204046603512,-0.3934975469164499,-0.8992152013033506
57.055927536399835,-0.24523462488877001,-0.7684190860204345
52.16644077795976,-0.17653592956920505,-0.6500424547301886
60.4989811722521,-0.005828565092972582,-0.5211996768027454
54.724250153218605,0.06336755881396527,-0.40428622967940325
54.24239087309993,0.11127486319901436,-0.3011740111037198
52.05632980242811,0.12281164169785086,-0.21637688054340565
62.0461949869419,0.28042237537417236,-0.11701702935989006
65.39211294529723,0.4653262564553451,-0.0005483721968430333
63.53053114169103,0.5849480862886836,0.11655091950026228
68.37786207938301,0.7717179177958435,0.24758431915937856
68.37786207938301,0.9092530516798512,0.3799180656634731
63.96079051062674,0.9619742756439038,0.4963293076595593
61.07755058499778,0.9620040177736442,0.5894642496823763
69.40328347551758,1.120978841177017,0.6957671679813044
69.6005459267261,1.2375434026334808,0.8041224149117397
68.56903361333563,1.3043954846562578,0.9041770288606434
64.60326326127611,1.302021526301953,0.9837459283489054
60.815371337489076,1.2454376953827477,1.036084281755674
57.68299414426927,1.1526106176496569,1.0593895489344707
62.21582776986004,1.1409357206490967,1.0756987832773959
59.485772664454345,1.0892709355842776,1.0784132137387723
59.485772664454345,1.036379483632249,1.0700064677174677
48.591749132675595,0.853101229440405,1.026625420062055
51.908518635661835,0.7452552897808076,0.9703513940058055
48.53616866034996,0.6067975844659586,0.8976406320978362
50.82962737720498,0.5217176434418924,0.8224560343666475
54.077531151823855,0.4937864344521863,0.7567221143837554
47.660153300425044,0.381717408212932,0.6817211731495908
43.99982832071598,0.23452124909998417,0.5922811883396695
47.522414868170934,0.16119638085935506,0.5060642268436066
47.179980005453935,0.09712480168667526,0.42427634181222035
47.179980005453935,0.045819435648969176,0.3485849605795701
51.81117449931271,0.060143500027987074,0.2908966684692535
50.90556971926275,0.06031029120781284,0.24477939301696536
43.802113772402286,-0.02959105805252804,0.1899053028030667
47.335255323170045,-0.059803328178976045,0.13996357660665817
50.67485284018477,-0.04290635089139272,0.103389591107048
57.21906172941986,0.06016571223581835,0.09474481533280207
62.60918610632128,0.23037697864903706,0.12187124799604908
60.78450239305853,0.34116498534145734,0.16572999546513073
57.60258526700576,0.3889770705239357,0.21037941047689174
53.74633768765444,0.37733152962104555,0.24376983430572252
44.42399957457934,0.23387896589802537,0.2417916606241831
49.82852737342139,0.19380782376861916,0.23219489325307033
54.30821839219941,0.23040384832513894,0.23183668426748405
50.19470958059447,0.1966212026263996,0.22479358793926715
49.81545361098446,0.16232857476981977,0.2123005853053777
54.75882102673277,0.20859698799022297,0.2115598658423468
49.8631864016494,0.17306828623423698,0.20386154992072483
52.140670758127285,0.17756211492987006,0.19860166292255388
59.11730118314688,0.29871754066087064,0.21862483847021724
64.2767424750913,0.500321164345717,0.2749641036453172
57.38219590958453,0.55524911835127,0.3310211065865078
61.36911863089541,0.6789077818217031,0.40059844163354685
57.63983267233381,0.7122140534088359,0.46292156398860473
59.01909381584941,0.7589102598841215,0.522119303167708
56.488129383790344,0.750151900172348,0.5677258225686361
53.891089851289976,0.6964505995414996,0.5934707779632089
47.303961918825344,0.5387478642946384,0.5825261952294949
44.1204826844195,0.35002067440841245,0.5360250910652784
50.73121924505267,0.3074564011424705,0.4903113530807168
49.44376765134838,0.24826836480997727,0.4419027554265689
49.2036359696984,0.19507809856873948,0.39253782405500304
56.09297908415407,0.27083982047581756,0.36819822333916596
54.81204765841007,0.30796550207850615,0.35615167908703405
57.511372831605456,0.3830016856466649,0.36152168039896027
52.20315913797688,0.35924938860580724,0.3610672220403297
47.22199408127692,0.25358306598284486,0.3395703908288328
57.304443853823805,0.3585614962243078,0.3433686119079278
65.90391917238532,0.6704555769408458,0.40878600491451145
62.74530562227782,0.8529315025513426,0.49761510444187773
59.195714102879315,0.92315701119146,0.5827234857917942
58.20815913805316,0.9501068312235574,0.6562001548781469
60.43744828176748,1.015436669354422,0.728047457773402
60.28687271621026,1.0526559252192946,0.7929691512625805
65.01194598777366,1.190276072404373,0.8724305354909391
61.31769526223462,1.227895548718557,0.9435235381364627
62.73107568213858,1.278476100831167,1.0105140506754036
64.80820750414978,1.3561847829612077,1.0796481971325644
56.44167593106148,1.2715840663056959,1.1180353709671906
59.19141302395141,1.2538304100507425,1.1451943787839012
55.42351809418777,1.1626122416452844,1.148677951356178
53.609247803805516,1.046784762220554,1.128299313529053
50.894966710217574,0.8970420388852673,1.082047858600296
46.66831933753366,0.6913229019258864,1.003902867265414
46.0381047018477,0.5103028042861872,0.9051828546695687
48.24589210682071,0.39776223998971716,0.8036987317335985
47.72024124705284,0.29628160140997295,0.7022153056688735
52.39216058278472,0.2867878634753076,0.6191298172301603
49.541841676575565,0.23220686807378144,0.5417452273988845
49.43651775851263,0.1852023062284438,0.47043664316479644
49.609570650185205,0.14865796511054796,0.40608090755394677
49.24654913297131,0.1135459261707652,0.34757391127731047
47.55997395483556,0.06320406174591042,0.29069994137103045
47.365868571442505,0.020648993472924815,0.23668975179140933
44.49742098907042,-0.048026903247766484,0.17974642078357417
37.35491128671222,-0.20419147300617269,0.1029588420256248
30.457424820677574,-0.459030478110261,-0.00943902200155236
31.821189590556784,-0.6398982971734632,-0.13553087703593455
38.95030745899919,-0.6993258101469308,-0.24828986365813382
37.905881536085644,-0.7562638808794553,-0.34988466710239813
40.014640290699376,-0.7699189063151444,-0.4338915149449474
38.94635033368894,-0.7885954201885141,-0.5048322959936608
45.842084430171404,-0.720053139944703,-0.5478764647838692
43.89035925664137,-0.6852686965634334,-0.5753549111397821
37.42957880726937,-0.7523148597654199,-0.6107469008649097
39.45417549945703,-0.774732054755404,-0.6435439316430085
40.67912419804215,-0.7707029960751299,-0.6689757445294328
37.653881851880534,-0.8058289131082432,-0.6963463782451949
42.058412773795524,-0.7794936183266863,-0.7129758262614933
41.43912829171802,-0.7587523632320021,-0.722131133655595
40.61936127120011,-0.7450234327363745,-0.726709593471751
51.53453348237265,-0.6077141745675902,-0.7029105096909188
56.32477786387026,-0.42779707287332513,-0.6478878223274
54.691924646095245,-0.30030877869264927,-0.57837201360045
63.308200922785936,-0.05899676725545433,-0.47449696433145083
61.55921271733082,0.1115923786540911,-0.35727909573434247
58.58174858990833,0.21126658267263565,-0.24356996005294684
59.60805967379356,0.3029057273290725,-0.134274822576543
57.387525587214036,0.3481169577313601,-0.03779646651496238
60.90308908051101,0.43142356892710154,0.056047540573450405
60.40766985804973,0.48698944870806926,0.14223592220037418
55.171704953826136,0.4731223807449183,0.20841321390928302
47.29337342667369,0.3643305482296846,0.23959668077336332
51.59297066844883,0.32839016038179736,0.25735537669505015
42.8317795766858,0.17204495439975886,0.2402932922359919
50.89145903872791,0.15927255707024557,0.22408914520284268
58.98648309836718,0.29263580637537956,0.23779847743735005
60.857258816410145,0.43287612071557646,0.27681400609299533
55.872212558443366,0.46682079866626935,0.31481536460765014
60.35218731598147,0.5790359076171967,0.36765947320955944
42.701441735346144,0.3165373644007765,0.35743505144780285
40.25956029876086,0.04105802297023331,0.294159645752289
40.348080632719295,-0.17364582599067546,0.2005985514036961
38.97965870309557,-0.3749819375584451,0.08548245361126786
37.57602900537472,-0.5643480427746894,-0.044483645665923596
35.67020005283024,-0.7557391731546588,-0.18673475116367064
36.34316480980521,-0.8875044271770918,-0.3268886863663549
38.4801454202359,-0.9511096327254123,-0.4517328756381664
38.367678378082694,-0.992497077155285,-0.5598857159415901
37.812269550128626,-1.0247807207723625,-0.6528647169077446
39.62739880897963,-1.016857299437909,-0.7256632334137776
44.53486624090495,-0.9384345927008013,-0.7682175052711824
42.95172656322148,-0.8918249553118862,-0.7929389952793232
41.13108008851467,-0.8746598553027702,-0.8092831672840126
41.989920876148126,-0.8416711318733796,-0.8157607602018861
40.15006287732238,-0.834153800048373,-0.8194393681711836
41.3364207167419,-0.8067923144299378,-0.8169099574229345
41.16068933475527,-0.7785542010316782,-0.8092388061446832
41.78260386173473,-0.741973864881686,-0.7957858178920838
39.47192004921841,-0.7335764634549768,-0.7833439470046625
37.66490377752699,-0.7417713601895457,-0.7750294296416392
39.81361498949386,-0.7229864917030753,-0.7646208420539266
36.1112338443117,-0.7462976461173447,-0.7609562028666103
36.65808283059471,-0.7520679506172172,-0.7591785524167317
35.35451837365612,-0.7639726854747515,-0.7601373790283357
38.75533868063035,-0.7414596123805168,-0.7564018256987719
35.94636802084963,-0.7472803145160292,-0.7545775234622234
44.2189426371487,-0.6826978980750056,-0.7402015983847798
47.57678075745435,-0.5963988778083937,-0.7114410542695027
43.39700701094731,-0.5634705983652246,-0.681846963088647
39.31926872548346,-0.5767208569397795,-0.6608217418588735
39.319268725483454,-0.5805297961997269,-0.6447633527270442
46.661489832916224,-0.5194623862615124,-0.619703159433938
44.25852701622795,-0.48962937407332063,-0.5936884023618145
47.18746481362857,-0.4367444856173499,-0.5622996190129217
40.79993805590507,-0.4565441372758663,-0.5411485226655106
37.87311553891886,-0.5019536177801065,-0.5333095416884298
38.839571172481556,-0.5246310897674142,-0.5315738513042267
36.273782066926934,-0.5667330283356193,-0.5386056867105052
32.01782020499887,-0.6498985582299603,-0.5608642610143962
39.928783498871056,-0.6486191465149318,-0.5784152381145033
32.543650611925145,-0.7471196741283386,-0.6121561253172704
33.04130644210703,-0.8117896638638769,-0.6520828330265918
39.9154166621395,-0.795769973042848,-0.680820261029843
35.02168515201211,-0.8467429221369933,-0.7140047932512731
33.146087656860146,-0.9081406124855462,-0.7528319570981278
36.52537650642391,-0.9171770865479658,-0.7857009829880954
36.52537650642391,-0.9138047846134185,-0.8113217433131601
36.83395828028642,-0.8983557755807858,-0.8287285497666853
33.93232044135959,-0.9151024975571467,-0.8460033393247777
33.526005059449076,-0.9233786757715929,-0.8614784066141408
42.97982642668254,-0.8475451552755437,-0.8586917563464214
45.39582665404524,-0.7577320534022753,-0.8384998157575921
45.964820565941814,-0.6739442151437078,-0.8055886956348154
44.3074413704155,-0.6165726129166984,-0.767785479091192
51.95637089687482,-0.4991837779762598,-0.7140651388682056
58.79423045264364,-0.32813345113715187,-0.6368788013219948
60.56798671815442,-0.16884178821606,-0.5432713987008079
60.36071445007653,-0.04371194646060772,-0.4433595082527679
60.50626403240913,0.05641783778039411,-0.3434040390461355
50.35183892203171,0.052856639248069825,-0.26415190338729444
57.888244087273904,0.13003397214442103,-0.18531472828095136
59.8383456472261,0.21295029880515415,-0.10566172286373027
64.13138096045918,0.33292234620254035,-0.017944909050476146
56.2211773585233,0.35292412298165843,0.05622889735595077
60.99067399671728,0.4291884880025414,0.13082081548526892
62.30120367198814,0.5031940333835472,0.20529545906492458
57.77247626090704,0.5139596996121583,0.2670283071743713
49.95178043661459,0.4335742848384214,0.30033750270718135
49.74259787641391,0.3632600791343492,0.31292201799261493
49.44527881594253,0.30084000253845744,0.31050561490178347
56.63334589643343,0.33067225019080837,0.3145389419595884
56.465461344082925,0.34868130746611925,0.3213674150608946
59.6831896730025,0.3987034314571325,0.3368346183401422
62.65570673310156,0.4732369652796393,0.3641150877280417
62.77393735361321,0.5278346118325494,0.39685899254894325
54.58518281717236,0.4943959062904426,0.41636637529724313
54.585182817172345,0.46256334888519746,0.425605770014834
54.895357547840035,0.43554281702769515,0.42759317941740627
59.51128733060033,0.45886812321309733,0.4338481681765445
61.167944208161046,0.4910589685354161,0.4452903282483188
59.422355645403414,0.4979200699299895,0.455816276584653
54.40618592178321,0.4593306756387854,0.4565191563954795
61.84859539572259,0.5060275242637537,0.4664208299691344
57.25584560009151,0.49935380139996965,0.47300742425530146
58.31962755959462,0.5004002715049793,0.47848599370523703
59.47808286298369,0.50828112105728,0.48444501917564564
68.49540724128704,0.6307144804380584,0.5136989114281283
64.74328142692056,0.6899347536801201,0.5489460798785267
60.22983365489338,0.6909770218477682,0.5773522682723751
59.18981717007699,0.6751443029267215,0.5969106752032444
64.47475954155887,0.7252452290948277,0.622577585981561
62.01762538634498,0.7362901686385612,0.6453201025129611
68.90830398806482,0.8442451478407662,0.6851051115785222
74.02141475005077,1.0276942609155277,0.7536229414459232
65.64404006016537,1.08153394482407,0.8192051421215527
63.741462236483834,1.0922455610507136,0.873813225907385
63.741462236483834,1.0881906101051975,0.9166887027469475
57.6093279766506,1.0119858410156333,0.9357481304006847
55.41847471534021,0.9176147445378753,0.9321214532281229
51.83174170749872,0.7941318086132725,0.9045235243051529
47.693445109893354,0.6396750148419947,0.8515538224125214
49.33595633008094,0.5297196919175846,0.7871869963135341
52.08358476647413,0.468646778607372,0.7234789527723018
56.09436044029311,0.4641178946337625,0.671606741144594
49.18894217638135,0.37949705511444876,0.613184803938565
51.42586441443166,0.3351987101336249,0.557587585177577
53.81461320361599,0.32539004999043186,0.511148078140148
54.68131213507421,0.32436742395242746,0.4737919473026039
58.42947544626108,0.36613753262404813,0.4522610643668928
60.607267818054126,0.4234088424650757,0.4464906199865294
55.95931797800024,0.42117515254034643,0.44142752649729283
63.84653070259656,0.5263063054193786,0.45840328228171
65.18928675651671,0.6250124074708161,0.49172510731953123
65.7278147387382,0.703998528366153,0.5341797915288556
58.70386871754053,0.6948395230463618,0.5663117378323569
56.32437825566677,0.6566113619206391,0.5843716626500134
49.21298248283851,0.5425965762874299,0.5760166453774966
46.44982723402369,0.41358104251454364,0.5435295248049061
45.27653372031694,0.2934283474786419,0.4935092893396533
46.09122710766561,0.20392491578409278,0.43559241462854126
50.459671831456916,0.17535185772386797,0.38354430324760663
44.032104140001614,0.07757693351458883,0.32235082930100306
55.35007868097897,0.13570111615957714,0.2850208866727179
53.23594635147838,0.15496420950069378,0.2590095512383131
50.873320020875354,0.14037017483062542,0.23528167595677557
57.790076849245935,0.2230629376978861,0.2328379283049977
58.77966313345902,0.30046538224975095,0.24636341909394835
58.997604370369395,0.3608750994086236,0.26926575515688345
59.114005482173525,0.4056875547392629,0.2965501150733594
57.36034962595984,0.42021939233746863,0.32128397052618124
63.33438530573209,0.5081834315686855,0.35866386273468215
66.46004513965272,0.6215662722020454,0.4112443446281548
