close,y_pred,y_pred_best,y_pred_xgb,y_pred_svm,y_pred_crossover,y_pred_rsi,market_returns,position,position_best,position_xgb,position_svm,position_crossover,position_rsi,strategy_returns,strategy_best_returns,strategy_xgb_returns,strategy_svm_returns,strategy_crossover_returns,strategy_rsi_returns,cumulative_market,cumulative_strategy,cumulative_strategy_best,cumulative_strategy_xgb,cumulative_strategy_svm,cumulative_strategy_crossover,cumulative_strategy_rsi
21.3,0,0,0,0,1,0,0.029482841952634065,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.029482841952634065,0.0,0.18583144302914006,1.0,1.0,1.0,1.0,0.5522780246185531,0.8137646577688535
20.72,0,0,0,0,1,0,-0.027230046948356845,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.027230046948356845,-0.0,0.18077124411097567,1.0,1.0,1.0,1.0,0.5372394680796442,0.8137646577688535
20.79,0,0,0,0,1,0,0.0033783783783782884,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0033783783783782884,0.0,0.18138195777351274,1.0,1.0,1.0,1.0,0.5390544662826159,0.8137646577688535
20.57,0,0,0,0,0,0,-0.010582010582010581,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.010582010582010581,-0.0,0.17946257197696763,1.0,1.0,1.0,1.0,0.5333501862161332,0.8137646577688535
21.69,0,0,0,0,0,0,0.0544482255712202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1892339905775609,1.0,1.0,1.0,1.0,0.5333501862161332,0.8137646577688535
22.29,0,0,0,0,0,0,0.027662517289073207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194468679113593,1.0,1.0,1.0,1.0,0.5333501862161332,0.8137646577688535
23.22,0,0,0,0,0,0,0.04172274562584111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20258244634444275,1.0,1.0,1.0,1.0,0.5333501862161332,0.8137646577688535
23.06,0,0,0,0,1,0,-0.006890611541774394,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.20118652940150084,1.0,1.0,1.0,1.0,0.5333501862161332,0.8137646577688535
23.45,0,0,0,0,1,0,0.016912402428447493,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.016912402428447493,0.0,0.2045890769499217,1.0,1.0,1.0,1.0,0.5423704192007078,0.8137646577688535
23.68,0,0,0,0,1,0,0.009808102345415737,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.009808102345415737,0.0,0.20659570755540066,1.0,1.0,1.0,1.0,0.5476900437813544,0.8137646577688535
24.35,0,0,0,0,1,0,0.02829391891891908,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02829391891891908,0.0,0.21244110975396988,1.0,1.0,1.0,1.0,0.5631863414728033,0.8137646577688535
24.55,0,0,0,0,1,0,0.008213552361396204,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.008213552361396204,0.0,0.21418600593264722,1.0,1.0,1.0,1.0,0.5678121019777134,0.8137646577688535
24.82,0,0,0,0,1,0,0.010997963340122263,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.010997963340122263,0.0,0.2165416157738617,1.0,1.0,1.0,1.0,0.5740568786593421,0.8137646577688535
23.25,0,0,0,0,1,0,-0.06325543916196619,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.06325543916196619,-0.0,0.20284418077124433,1.0,1.0,1.0,1.0,0.5377446586957979,0.8137646577688535
22.75,0,0,0,0,1,0,-0.021505376344086002,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.021505376344086002,-0.0,0.1984819403245509,1.0,1.0,1.0,1.0,0.5261802574335227,0.8137646577688535
23.22,0,0,0,0,1,0,0.02065934065934072,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02065934065934072,0.0,0.20258244634444275,1.0,1.0,1.0,1.0,0.5370507946200614,0.8137646577688535
23.18,0,0,0,0,1,0,-0.0017226528854435985,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0017226528854435985,-0.0,0.20223346710870727,1.0,1.0,1.0,1.0,0.5361256425190795,0.8137646577688535
22.76,0,0,0,0,1,0,-0.018119068162208762,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.018119068162208762,-0.0,0.1985691851334848,1.0,1.0,1.0,1.0,0.5264115454587683,0.8137646577688535
22.99,0,0,0,0,1,0,0.010105448154657193,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.010105448154657193,0.0,0.20057581573896374,1.0,1.0,1.0,1.0,0.5317311700394148,0.8137646577688535
22.6,0,0,0,0,1,0,-0.016963897346672363,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.016963897346672363,-0.0,0.1971732681905429,1.0,1.0,1.0,1.0,0.5227109370548402,0.8137646577688535
22.6,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1971732681905429,1.0,1.0,1.0,1.0,0.5227109370548402,0.8137646577688535
23.72,0,0,0,0,1,0,0.04955752212389375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04955752212389375,0.0,0.20694468679113617,1.0,1.0,1.0,1.0,0.5486151958823366,0.8137646577688535
23.69,0,0,0,0,1,0,-0.001264755480607005,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.001264755480607005,-0.0,0.2066829523643346,1.0,1.0,1.0,1.0,0.5479213318066002,0.8137646577688535
23.09,0,0,0,0,1,0,-0.025327142254115698,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.025327142254115698,-0.0,0.20144826382830247,1.0,1.0,1.0,1.0,0.5340440502918699,0.8137646577688535
22.89,0,0,0,0,1,0,-0.008661758336942382,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.008661758336942382,-0.0,0.1997033676496251,1.0,1.0,1.0,1.0,0.5294182897869598,0.8137646577688535
23.15,0,0,0,0,1,0,0.011358671909130535,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.011358671909130535,0.0,0.20197173268190566,1.0,1.0,1.0,1.0,0.5354317784433429,0.8137646577688535
22.91,0,0,0,0,1,0,-0.010367170626349842,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.010367170626349842,-0.0,0.19987785726749283,1.0,1.0,1.0,1.0,0.5298808658374508,0.8137646577688535
23.03,0,0,0,0,1,0,0.005237887385421303,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.005237887385421303,0.0,0.20092479497469926,1.0,1.0,1.0,1.0,0.5326563221403968,0.8137646577688535
23.12,0,0,0,0,1,0,0.0039079461571862595,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0039079461571862595,0.0,0.20170999825510408,1.0,1.0,1.0,1.0,0.5347379143676063,0.8137646577688535
22.5,0,0,0,0,1,0,-0.026816608996539815,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.026816608996539815,-0.0,0.19630082010120423,1.0,1.0,1.0,1.0,0.520398056802385,0.8137646577688535
21.9,0,0,0,0,1,0,-0.026666666666666727,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.026666666666666727,-0.0,0.1910661315651721,1.0,1.0,1.0,1.0,0.5065207752876547,0.8137646577688535
21.54,0,0,0,0,1,0,-0.016438356164383494,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.016438356164383494,-0.0,0.18792531844355284,1.0,1.0,1.0,1.0,0.49819440637881657,0.8137646577688535
22.33,0,0,0,0,1,0,0.03667595171773441,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03667595171773441,0.0,0.19481765834932846,1.0,1.0,1.0,1.0,0.5164661603732114,0.8137646577688535
22.42,0,0,0,0,1,0,0.0040304523063146025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0040304523063146025,0.0,0.1956028616297333,1.0,1.0,1.0,1.0,0.518547752600421,0.8137646577688535
21.46,0,0,0,0,0,0,-0.04281891168599472,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.04281891168599472,-0.0,0.18722735997208192,1.0,1.0,1.0,1.0,0.4963441021768525,0.8137646577688535
21.13,0,0,0,0,0,0,-0.015377446411929285,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.18434828127726424,1.0,1.0,1.0,1.0,0.4963441021768525,0.8137646577688535
20.41,0,0,0,0,0,0,-0.034074775201135776,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.17806665503402572,1.0,1.0,1.0,1.0,0.4963441021768525,0.8137646577688535
20.4199,0,0,0,0,0,0,0.00048505634492879146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1781530273948702,1.0,1.0,1.0,1.0,0.4963441021768525,0.8137646577688535
20.375,0,0,0,0,0,0,-0.002198835449732761,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.17776129820275716,1.0,1.0,1.0,1.0,0.4963441021768525,0.8137646577688535
20.28,0,0,0,0,0,0,-0.00466257668711656,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1769324725178854,1.0,1.0,1.0,1.0,0.4963441021768525,0.8137646577688535
21.15,0,0,0,0,0,0,0.0428994082840235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18452277089513194,1.0,1.0,1.0,1.0,0.4963441021768525,0.8137646577688535
20.68,0,0,0,0,0,0,-0.022222222222222143,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.18042226487524013,1.0,1.0,1.0,1.0,0.4963441021768525,0.8137646577688535
20.72,0,0,0,0,0,0,0.0019342359767891004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1807712441109756,1.0,1.0,1.0,1.0,0.4963441021768525,0.8137646577688535
20.91,0,0,0,0,0,0,0.00916988416988418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18242889548071908,1.0,1.0,1.0,1.0,0.4963441021768525,0.8137646577688535
21.71,0,0,0,0,0,0,0.038259206121473044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18940848019542858,1.0,1.0,1.0,1.0,0.4963441021768525,0.8137646577688535
21.54,0,0,0,0,0,0,-0.007830492860433025,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1879253184435528,1.0,1.0,1.0,1.0,0.4963441021768525,0.8137646577688535
21.03,0,0,0,0,0,0,-0.02367688022284109,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.18347583318792554,1.0,1.0,1.0,1.0,0.4963441021768525,0.8137646577688535
21.15,0,0,0,0,0,0,0.005706134094151105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18452277089513194,1.0,1.0,1.0,1.0,0.4963441021768525,0.8137646577688535
20.85,0,0,0,0,0,0,-0.014184397163120477,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1819054266271159,1.0,1.0,1.0,1.0,0.4963441021768525,0.8137646577688535
21.05,0,0,0,0,0,0,0.00959232613908867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18365032280579324,1.0,1.0,1.0,1.0,0.4963441021768525,0.8137646577688535
20.45,0,0,0,0,0,0,-0.028503562945368266,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.17841563426976112,1.0,1.0,1.0,1.0,0.4963441021768525,0.8137646577688535
20.38,0,0,0,0,0,0,-0.0034229828850855792,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.17780492060722403,1.0,1.0,1.0,1.0,0.4963441021768525,0.8137646577688535
21.21,0,0,0,0,0,0,0.040726202158979374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1850462397487351,1.0,1.0,1.0,1.0,0.4963441021768525,0.8137646577688535
20.89,0,0,0,0,0,0,-0.015087223008015127,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1822544058628513,1.0,1.0,1.0,1.0,0.4963441021768525,0.8137646577688535
20.17,0,0,0,0,0,0,-0.0344662517951172,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.17597277961961277,1.0,1.0,1.0,1.0,0.4963441021768525,0.8137646577688535
20.12,0,0,0,0,0,0,-0.0024789291026277027,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.17553655557494344,1.0,1.0,1.0,1.0,0.4963441021768525,0.8137646577688535
19.88,0,0,0,0,0,0,-0.011928429423459397,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.17344268016053058,1.0,1.0,1.0,1.0,0.4963441021768525,0.8137646577688535
20.04,0,0,0,0,0,0,0.008048289738430636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1748385971034725,1.0,1.0,1.0,1.0,0.4963441021768525,0.8137646577688535
19.7,0,0,0,0,0,0,-0.01696606786427146,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.17187227359972096,1.0,1.0,1.0,1.0,0.4963441021768525,0.8137646577688535
19.85,0,0,0,0,0,0,0.0076142131979697325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17318094573372902,1.0,1.0,1.0,1.0,0.4963441021768525,0.8137646577688535
19.81,0,0,0,0,0,0,-0.002015113350126052,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.17283196649799354,1.0,1.0,1.0,1.0,0.4963441021768525,0.8137646577688535
20.41,0,0,0,0,0,0,0.030287733467945666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1780666550340257,1.0,1.0,1.0,1.0,0.4963441021768525,0.8137646577688535
20.78,0,0,0,0,0,0,0.01812836844683985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18129471296457883,1.0,1.0,1.0,1.0,0.4963441021768525,0.8137646577688535
21.15,0,0,0,0,0,0,0.01780558229066398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18452277089513194,1.0,1.0,1.0,1.0,0.4963441021768525,0.8137646577688535
21.28,0,0,0,0,0,0,0.006146572104019032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18565695341127225,1.0,1.0,1.0,1.0,0.4963441021768525,0.8137646577688535
21.37,0,0,0,0,0,0,0.004229323308270638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18644215669167707,1.0,1.0,1.0,1.0,0.4963441021768525,0.8137646577688535
21.28,0,0,0,0,0,0,-0.004211511464670137,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.18565695341127225,1.0,1.0,1.0,1.0,0.4963441021768525,0.8137646577688535
22.17,0,0,0,0,0,0,0.04182330827067671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19342174140638654,1.0,1.0,1.0,1.0,0.4963441021768525,0.8137646577688535
22.09,0,0,0,0,0,0,-0.0036084799278305324,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.19272378293491557,1.0,1.0,1.0,1.0,0.4963441021768525,0.8137646577688535
22.59,0,0,0,0,0,0,0.022634676324128522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197086023381609,1.0,1.0,1.0,1.0,0.4963441021768525,0.8137646577688535
23.36,0,0,0,0,1,0,0.03408587870739255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20380387366951686,1.0,1.0,1.0,1.0,0.4963441021768525,0.8137646577688535
23.0,0,0,0,0,1,0,-0.015410958904109595,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.015410958904109595,-0.0,0.2006630605478976,1.0,1.0,1.0,1.0,0.48869496361590786,0.8137646577688535
23.73,0,0,0,0,1,0,0.031739130434782714,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.031739130434782714,0.0,0.20703193160007002,1.0,1.0,1.0,1.0,0.5042057168089346,0.8137646577688535
24.12,0,0,0,0,1,0,0.01643489254108732,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01643489254108732,0.0,0.21043447914849092,1.0,1.0,1.0,1.0,0.5124922835832914,0.8137646577688535
24.2,0,0,0,0,1,0,0.0033167495854062867,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0033167495854062867,0.0,0.21113243761996187,1.0,1.0,1.0,1.0,0.5141920921523901,0.8137646577688535
22.85,0,0,0,0,1,0,-0.05578512396694202,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.05578512396694202,-0.0,0.19935438841388964,1.0,1.0,1.0,1.0,0.4855078225488478,0.8137646577688535
22.72,0,0,0,0,1,0,-0.005689277899343703,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.005689277899343703,-0.0,0.1982202058977493,1.0,1.0,1.0,1.0,0.48274563362406214,0.8137646577688535
22.73,0,0,0,0,1,0,0.00044014084507049134,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00044014084507049134,0.0,0.19830745070668318,1.0,1.0,1.0,1.0,0.48295810969519953,0.8137646577688535
22.61,0,0,0,0,1,0,-0.005279366476022895,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.005279366476022895,-0.0,0.19726051299947675,1.0,1.0,1.0,1.0,0.4804083968415513,0.8137646577688535
22.18,0,0,0,0,1,0,-0.01901813356921711,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.01901813356921711,-0.0,0.19350898621532042,1.0,1.0,1.0,1.0,0.4712719257826452,0.8137646577688535
22.56,0,0,0,0,1,0,0.017132551848512145,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.017132551848512145,0.0,0.1968242889548074,1.0,1.0,1.0,1.0,0.47934601648586456,0.8137646577688535
23.01,0,0,0,0,1,0,0.01994680851063846,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01994680851063846,0.0,0.20075030535683153,1.0,1.0,1.0,1.0,0.4889074396870454,0.8137646577688535
23.07,0,0,0,0,1,0,0.0026075619295957697,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0026075619295957697,0.0,0.2012737742104347,1.0,1.0,1.0,1.0,0.4901822961138695,0.8137646577688535
22.52,0,0,0,0,1,0,-0.023840485478977103,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.023840485478977103,-0.0,0.19647530971907193,1.0,1.0,1.0,1.0,0.4784961122013151,0.8137646577688535
22.68,0,0,0,0,1,0,0.007104795737122638,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.007104795737122638,0.0,0.19787122666201384,1.0,1.0,1.0,1.0,0.48189572933951275,0.8137646577688535
22.56,0,0,0,0,1,0,-0.005291005291005346,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.005291005291005346,-0.0,0.1968242889548074,1.0,1.0,1.0,1.0,0.4793460164858645,0.8137646577688535
22.32,0,0,0,0,1,0,-0.010638297872340385,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.010638297872340385,-0.0,0.19473041354039458,1.0,1.0,1.0,1.0,0.47424659077856807,0.8137646577688535
22.26,0,0,0,0,1,0,-0.0026881720430107503,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0026881720430107503,-0.0,0.19420694468679137,1.0,1.0,1.0,1.0,0.47297173435174394,0.8137646577688535
21.79,0,0,0,0,1,0,-0.021114106019766488,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.021114106019766488,-0.0,0.19010643866689952,1.0,1.0,1.0,1.0,0.4629853590082884,0.8137646577688535
22.42,0,0,0,0,1,0,0.02891234511243712,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02891234511243712,0.0,0.19560286162973328,1.0,1.0,1.0,1.0,0.47637135148994164,0.8137646577688535
22.71,0,0,0,0,1,0,0.012934879571810942,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.012934879571810942,0.0,0.19813296108881548,1.0,1.0,1.0,1.0,0.48253315755292486,0.8137646577688535
22.667,0,0,0,0,1,0,-0.0018934390136503554,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0018934390136503554,-0.0,0.19775780841039986,1.0,1.0,1.0,1.0,0.48161951044703427,0.8137646577688535
22.98,0,0,0,0,1,0,0.013808620461463805,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.013808620461463805,0.0,0.20048857093002995,1.0,1.0,1.0,1.0,0.48827001147363336,0.8137646577688535
23.8,0,0,0,0,1,0,0.035683202785030455,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.035683202785030455,0.0,0.20764264526260717,1.0,1.0,1.0,1.0,0.5056930493068962,0.8137646577688535
23.73,0,0,0,0,1,0,-0.002941176470588225,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.002941176470588225,-0.0,0.2070319316000701,1.0,1.0,1.0,1.0,0.5042057168089348,0.8137646577688535
23.0,0,0,0,0,1,0,-0.03076274757690689,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.03076274757690689,-0.0,0.2006630605478977,1.0,1.0,1.0,1.0,0.48869496361590814,0.8137646577688535
23.16,0,0,0,0,1,0,0.006956521739130528,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006956521739130528,0.0,0.20205897749083962,1.0,1.0,1.0,1.0,0.4920945807541058,0.8137646577688535
23.26,0,0,0,0,1,0,0.0043177892918826455,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0043177892918826455,0.0,0.20293142558017832,1.0,1.0,1.0,1.0,0.49421934146547936,0.8137646577688535
22.47,0,0,0,0,1,0,-0.03396388650043003,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.03396388650043003,-0.0,0.19603908567440267,1.0,1.0,1.0,1.0,0.47743373184562854,0.8137646577688535
22.4,0,0,0,0,1,0,-0.0031152647975077885,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0031152647975077885,-0.0,0.19542837201186558,1.0,1.0,1.0,1.0,0.4759463993476671,0.8137646577688535
22.19,0,0,0,0,1,0,-0.009374999999999911,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.009374999999999911,-0.0,0.19359623102425436,1.0,1.0,1.0,1.0,0.47148440185378276,0.8137646577688535
22.36,0,0,0,0,1,0,0.0076611086074807044,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0076611086074807044,0.0,0.1950793927761301,1.0,1.0,1.0,1.0,0.4750964950631177,0.8137646577688535
22.81,0,0,0,0,1,0,0.02012522361359559,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02012522361359559,0.0,0.19900540917815415,1.0,1.0,1.0,1.0,0.48465791826429844,0.8137646577688535
23.04,0,0,0,0,1,0,0.010083296799649366,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.010083296799649366,0.0,0.20101203978363313,1.0,1.0,1.0,1.0,0.48954486790045754,0.8137646577688535
23.92,0,0,0,0,1,0,0.03819444444444464,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03819444444444464,0.0,0.2086895829698136,1.0,1.0,1.0,1.0,0.5082427621605445,0.8137646577688535
24.02,0,0,0,0,1,0,0.004180602006688794,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004180602006688794,0.0,0.20956203105915225,1.0,1.0,1.0,1.0,0.510367522871918,0.8137646577688535
23.81,0,0,0,0,1,0,-0.008742714404662788,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.008742714404662788,-0.0,0.207729890071541,1.0,1.0,1.0,1.0,0.5059055253780336,0.8137646577688535
23.92,0,0,0,0,1,0,0.00461990760184805,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00461990760184805,0.0,0.20868958296981358,1.0,1.0,1.0,1.0,0.5082427621605444,0.8137646577688535
25.16,0,0,0,0,1,0,0.051839464882943,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.051839464882943,0.0,0.21950793927761325,1.0,1.0,1.0,1.0,0.5345897949815759,0.8137646577688535
26.74,0,0,0,0,1,0,0.06279809220985677,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06279809220985677,0.0,0.23329261908916446,1.0,1.0,1.0,1.0,0.5681610142212773,0.8137646577688535
26.0,0,0,0,0,1,0,-0.027673896783844354,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.027673896783844354,-0.0,0.2268365032280582,1.0,1.0,1.0,1.0,0.5524377849571134,0.8137646577688535
27.1,0,0,0,0,1,0,0.04230769230769238,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04230769230769238,0.0,0.23643343221078375,1.0,1.0,1.0,1.0,0.575810152782222,0.8137646577688535
